yearterm,subject,crse,sec,onlineFCQ,bd_continuing_education,instructor_last,instructor_first,forms_requested,forms_returned,percentage_passed,course_overall,course_overall_SD,instructor_overall,instructor_overall_SD,total_hours,prior_interest,effectiveness,availability,challenge,amount_learned,respect,course_title,courseOverall_old,courseOverall_SD_old,instrOverall_old,instrOverall_SD_old,r_Fair,r_Access,workload,r_Divstu,r_Diviss,r_Presnt,r_Explan,r_Assign,r_Motiv,r_Learn,r_Complx,campus,college,aSdiv,level,fcqdept,instructor_group,i_Num
20097,PHIL,1200,101,,,KOPPERUD, AMANDINE,26,21,1,4.80859375,0.74951171875,5.3330078125,0.658203125,4-6,3.61865234375,4.7998046875,5.427734375,4.2373046875,4.5712890625,5.904296875,RECITATION,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20097,PHIL,1200,102,,,ADESHCHENKO, JULIE,24,19,0.947265625,5,0.840087890625,4.77734375,1.165771484375,4-6,3.888671875,4.388671875,4.9404296875,4.388671875,4.666015625,5.529296875,RECITATION,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20097,PHIL,1200,103,,,KOPPERUD, AMANDINE,25,25,1,5.279296875,0.842529296875,5.759765625,0.522705078125,4-6,4.0791015625,5.0390625,5.7080078125,4.0390625,4.875,6,RECITATION,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20097,PHIL,1200,104,,,ADESHCHENKO, JULIE,24,20,0.949951171875,4.68359375,1.056640625,5.1044921875,0.9365234375,0-3,4,4.630859375,5.4208984375,4.4736328125,4.4736328125,5.89453125,RECITATION,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20097,PHIL,1200,105,,,VANCE, CHAD,24,18,1,4.5546875,1.04150390625,5.3330078125,0.766845703125,4-6,3.72216796875,4.8330078125,4.8330078125,4.4443359375,4.666015625,5.8330078125,RECITATION,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20097,PHIL,1200,106,,,VANCE, CHAD,26,26,1,4.7685546875,0.9080810546875,5.576171875,0.5037841796875,4-6,3.65380859375,5.23046875,5.076171875,4.5,4.69140625,5.845703125,RECITATION,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20097,PHIL,1200,200,,,BATES, LISA,32,20,1,4.7998046875,1.05615234375,5.1494140625,0.9332275390625,4-6,3.849609375,5.099609375,5.1494140625,4.6494140625,4.599609375,5.5,PHILOSOPHY AND SOCIETY G,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20097,PHIL,1200,201,,,LYNCH, JAY,39,23,1,4.564453125,1.4716796875,4.73828125,1.513916015625,4-6,4.0869140625,4.4345703125,5.1298828125,4.73828125,4.912109375,5.6083984375,PHILOSOPHY AND SOCIETY G,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20097,PHIL,1200,202,,,LYNCH, JAY,36,30,0.966552734375,4.55078125,1.24169921875,5,1.1337890625,4-6,3.689453125,4.861328125,5.1025390625,4.689453125,4.79296875,5.9306640625,PHILOSOPHY AND SOCIETY G,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20097,PHIL,1200,203,,,SEACORD, MATTHEW,33,27,0.962890625,4.6533203125,1.055908203125,5.0732421875,1.034912109375,7-9,3.77734375,4.4443359375,4.814453125,5.2958984375,4.814453125,5.814453125,PHILOSOPHY AND SOCIETY G,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20097,PHIL,1200,204,,,SEACORD, MATTHEW,32,20,1,4.1494140625,1.136474609375,4.19921875,1.5078125,7-9,3.14990234375,3.599609375,4.75,4.94921875,4.5,5.25,PHILOSOPHY AND SOCIETY G,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20097,PHIL,1200,205,,,ARAGON, CORWIN,32,27,1,4.517578125,0.9754638671875,5.517578125,0.6427001953125,4-6,3.62939453125,4.517578125,5.740234375,4.591796875,4.62890625,5.962890625,PHILOSOPHY AND SOCIETY G,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20097,PHIL,1200,206,,,ARAGON, CORWIN,39,32,1,4.09375,1.3525390625,4.7734375,1.4306640625,4-6,3.21875,4.0625,5.375,4.75,4.125,5.9375,PHILOSOPHY AND SOCIETY G,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20097,PHIL,1200,207,,,METCALF, TOM,33,23,1,4.8251953125,0.9840087890625,5.2724609375,0.8270263671875,4-6,3.7822265625,4.4775390625,5.3037109375,4.0869140625,4.390625,5.912109375,PHILOSOPHY AND SOCIETY G,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20097,PHIL,1200,209,,,WISOR, SCOTT,39,29,1,4.96484375,1.322265625,5.75,0.585205078125,4-6,3.86181640625,5.068359375,5.7236328125,4.3447265625,5.0341796875,5.96484375,PHILOSOPHY AND SOCIETY G,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20097,PHIL,1200,210,,,METCALF, TOM,39,27,1,5.2958984375,0.9927978515625,5.740234375,0.525634765625,4-6,4.3330078125,5.4072265625,5.1845703125,4.2685546875,5.0361328125,5.962890625,PHILOSOPHY AND SOCIETY G,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20097,PHIL,1200,881,OL,,CHWANG, ERIC,17,14,1,4.5,1.091796875,4.642578125,1.081787109375,7-9,4.2138671875,4.2138671875,4.78515625,5.142578125,4.8564453125,5.5,PHILOSOPHY AND SOCIETY G,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TTT,1
20097,PHIL,1400,100,,,CLELAND, CAROL,129,77,0.9869384765625,4.6572265625,1.1494140625,4.8955078125,1.0830078125,4-6,3.7919921875,4.701171875,4.84375,4.8701171875,4.9208984375,5.8046875,PHILOSOPHY AND SCIENCES,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TTT,1
20097,PHIL,1400,101,,,FAIRCLOTH, WILLIAM,24,16,1,4.1875,1.470458984375,4.875,1.087646484375,7-9,3.8125,4.5,5.1875,4.9375,4.5625,5.9375,RECITATION,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20097,PHIL,1400,102,,,SAENZ, NOEL,16,13,1,4.7685546875,0.59912109375,5.3076171875,0.7509765625,7-9,3.3076171875,4.7685546875,5.3837890625,5.076171875,5.1533203125,5.9228515625,RECITATION,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20097,PHIL,1400,103,,,FAIRCLOTH, WILLIAM,25,20,1,4.349609375,1.136474609375,5,1.02587890625,4-6,3.94970703125,4.5,5.349609375,4.5498046875,4.44921875,5.849609375,RECITATION,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20097,PHIL,1400,104,,,CHAPMAN, ANDREW,17,11,1,4.0908203125,1.44580078125,5.2724609375,0.7861328125,4-6,2.90869140625,4.544921875,5.4541015625,5.0908203125,4.181640625,5.7265625,RECITATION,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20097,PHIL,1400,105,,,SAENZ, NOEL,22,22,1,4.5908203125,1.00732421875,5.36328125,0.6578369140625,4-6,3.4541015625,5.0908203125,5.36328125,4.6357421875,4.7724609375,5.86328125,RECITATION,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20097,PHIL,1400,106,,,CHAPMAN, ANDREW,25,22,1,4,1.447265625,5.2724609375,0.7672119140625,4-6,3.54541015625,4.6181640625,5.4755859375,4.7724609375,4.142578125,5.7998046875,RECITATION,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20097,PHIL,1440,200,,,HILDEBRAND, TYLER,32,24,1,5.0830078125,0.65380859375,5.666015625,0.48150634765625,4-6,3.7080078125,5.291015625,5.666015625,4.541015625,5,5.916015625,INTRODUCTORY LOGIC,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20097,PHIL,1440,201,,,HILDEBRAND, TYLER,33,27,0.962890625,4.845703125,0.784423828125,5.517578125,0.6427001953125,4-6,3.4814453125,5,5.666015625,4.4443359375,4.8837890625,5.919921875,INTRODUCTORY LOGIC,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20097,PHIL,1600,100,,,MORRISTON, WESLEY,226,177,1,5.1689453125,0.9197998046875,5.5849609375,0.743408203125,4-6,4.4462890625,5.3837890625,5.5791015625,5.0673828125,5.044921875,5.7998046875,PHILOSOPHY AND RELIGION,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TTT,1
20097,PHIL,1600,101,,,ARNOLD, AMBER,25,0,,,,,,,,,,,,,RECITATION,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20097,PHIL,1600,102,,,ARNOLD, AMBER,24,0,,,,,,,,,,,,,RECITATION,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20097,PHIL,1600,103,,,CHAN, REBECCA,25,0,,,,,,,,,,,,,RECITATION,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20097,PHIL,1600,104,,,CHAN, REBECCA,24,0,,,,,,,,,,,,,RECITATION,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20097,PHIL,1600,105,,,GRASSMAN, TODD,25,0,,,,,,,,,,,,,RECITATION,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20097,PHIL,1600,106,,,GRASSMAN, TODD,23,0,,,,,,,,,,,,,RECITATION,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20097,PHIL,1600,107,,,HARAMIA, CHELSEA,21,0,,,,,,,,,,,,,RECITATION,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20097,PHIL,1600,108,,,HARAMIA, CHELSEA,23,0,,,,,,,,,,,,,RECITATION,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20097,PHIL,1600,109,,,RENNINGER, REBECCA,22,0,,,,,,,,,,,,,REC,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20097,PHIL,1600,110,,,RENNINGER, REBECCA,14,0,,,,,,,,,,,,,REC,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20097,PHIL,1600,880,,,MOTT, RYAN,14,14,1,5.642578125,0.744873046875,5.78515625,0.578857421875,4-6,5.0712890625,5.5712890625,5.5712890625,4.927734375,5.142578125,5.7138671875,PHIL AND RELIGION:HONORS,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20097,PHIL,2200,200,OL,,HUEMER, MICHAEL,33,17,1,4.705078125,1.61083984375,4.9404296875,1.67578125,4-6,3.587890625,4.5,4.646484375,4.3525390625,4.7646484375,5.2939453125,MAJOR SOCIAL THEORIES,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TTT,1
20097,PHIL,2200,880,OL,,HUEMER, MICHAEL,16,10,1,5.19921875,0.7886962890625,5.099609375,0.87548828125,4-6,3.19970703125,4.599609375,5.099609375,4.5,5.19921875,5.8994140625,MAJ SOC THEORIES:HONRS,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TTT,1
20097,PHIL,2220,200,,,TALBOT, BRIAN,38,33,0.9696044921875,4.6875,1.305908203125,4.8779296875,1.340576171875,4-6,4.60546875,4.787109375,5.181640625,4.8173828125,4.5751953125,5.7265625,PHILOSOPHY & LAW,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20097,PHIL,2220,201,,,TALBOT, BRIAN,46,40,1,4.599609375,1.104736328125,4.9248046875,1.20654296875,4-6,4.2998046875,4.599609375,5.32421875,4.349609375,4.32421875,5.625,PHILOSOPHY & LAW,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20097,PHIL,2270,200,,,BOONIN, DAVID,39,25,0.9599609375,4.5,0.7801513671875,4.919921875,0.7022705078125,4-6,3.7998046875,4.3994140625,5.119140625,4.359375,4.416015625,5.791015625,PHILOSOPHY AND RACE,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TTT,1
20097,PHIL,2290,200,,,WISOR, SCOTT,31,23,1,5.1298828125,1.14013671875,5.8251953125,0.490966796875,4-6,3.7822265625,5.1298828125,5.6513671875,4.2607421875,4.8251953125,5.9560546875,PHILOSOPHY AND WOMEN,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20097,PHIL,2440,200,,,KOSLICKI, KATHRIN,36,29,1,3.51708984375,1.37890625,4.275390625,1.50927734375,4-6,3.20654296875,3.482421875,4.37890625,4.79296875,4.275390625,5.7578125,SYMBOLIC LOGIC,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TTT,1
20097,PHIL,2440,201,,,FORBES, GRAEME,31,22,1,4.3173828125,1.3232421875,4.8173828125,1.22021484375,4-6,3.13623046875,4.3173828125,4.7724609375,5.181640625,4.7724609375,5.908203125,SYMBOLIC LOGIC,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TTT,1
20097,PHIL,2440,202,,,RUPERT, ROBERT,39,26,1,4.845703125,1.04638671875,5.5380859375,0.6468505859375,4-6,3.5,4.69140625,5.3076171875,4.5,4.7685546875,5.9609375,SYMBOLIC LOGIC,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TTT,1
20097,PHIL,3000,001,,,WAGNER, ELLEN,39,32,1,4.84375,0.9539794921875,5,1.1357421875,4-6,4.125,4.8125,5.4833984375,4.65625,4.96875,5.90625,HIST/ANCIENT PHILOSOPHY,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,OTH,1
20097,PHIL,3000,002,,,LEE, MI-KYOUNG,43,35,1,5.0283203125,0.9847412109375,5.4853515625,0.8177490234375,4-6,4.0283203125,5.056640625,5.65625,4.5712890625,4.7138671875,5.9423828125,HIST/ANCIENT PHILOSOPHY,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,TTT,1
20097,PHIL,3010,001,,,KAUFMAN, DANIEL,38,27,1,2.77734375,1.625,2.69189453125,1.593994140625,4-6,3.74072265625,3.14794921875,2.92578125,4.62890625,3.18505859375,4.92578125,HIST/MODERN PHILOSOPHY,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,TTT,1
20097,PHIL,3010,002,,,POTTER, JASON,42,25,1,4.359375,1.113525390625,4.6396484375,1.35009765625,4-6,4.0390625,4.6396484375,5,5,4.5595703125,5.8798828125,HIST/MODERN PHILOSOPHY,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,OTH,1
20097,PHIL,3100,001,,,MILLS, CLAUDIA,46,29,1,5.171875,0.7591552734375,5.7236328125,0.454833984375,4-6,4.3447265625,5.3447265625,5.392578125,4.896484375,4.96484375,5.9306640625,ETHICAL THEORY,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,TTT,1
20097,PHIL,3110,001,,,BATES, LISA,26,21,1,4.6181640625,1.283447265625,4.666015625,1.390380859375,7-9,4.904296875,5.25,5,4.8564453125,4.8564453125,5.6181640625,FEMINIST PRACTICAL ETHIC,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,OTH,1
20097,PHIL,3140,001,,,YOUKEY, DAVID,38,28,1,5.3212890625,0.81884765625,5.53515625,0.8380126953125,4-6,4.392578125,5.666015625,5.4638671875,4.7138671875,5.03515625,5.9638671875,ENVIRONMENTAL ETHICS,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,OTH,1
20097,PHIL,3140,002,,,YOUKEY, DAVID,39,28,1,5.392578125,0.785888671875,5.642578125,0.5587158203125,4-6,4.03515625,5.4638671875,5.1064453125,4.3564453125,5.177734375,5.9638671875,ENVIRONMENTAL ETHICS,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,OTH,1
20097,PHIL,3140,003,,,YOUKEY, DAVID,39,38,1,5.5,0.6876220703125,5.578125,0.6829833984375,4-6,4.525390625,5.4208984375,5.578125,4.4208984375,5.236328125,5.9208984375,ENVIRONMENTAL ETHICS,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,OTH,1
20097,PHIL,3140,004,OL,,STURGIS, DANIEL,39,25,1,5.0791015625,1.255615234375,5.2392578125,1.267333984375,4-6,4.19921875,5.279296875,5.0390625,4.7998046875,5.0390625,5.9580078125,ENVIRONMENTAL ETHICS,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,OTH,1
20097,PHIL,3140,005,OL,,STURGIS, DANIEL,38,21,1,5.28515625,1.146240234375,5.3994140625,1.046142578125,4-6,4,5.28515625,5.3330078125,5.142578125,5.2373046875,5.7998046875,ENVIRONMENTAL ETHICS,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,OTH,1
20097,PHIL,3160,001,,,PEIRCE, MICHAEL,35,26,1,4.19140625,1.5234375,4.615234375,1.202392578125,4-6,4.615234375,4.3837890625,5.23046875,3.65380859375,4.115234375,5.615234375,BIOETHICS,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,OTH,1
20097,PHIL,3180,001,,,MAYER, DIANE,24,19,1,4.947265625,1.02587890625,5.1572265625,1.06787109375,4-6,4.4736328125,4.89453125,5.1572265625,4.4736328125,4.630859375,5.4736328125,CRIT THNKNG-CONTEMP TPCS,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,OTH,1
20097,PHIL,3180,002,,,PEIRCE, MICHAEL,25,18,1,4.5,1.248291015625,4.9443359375,1.211181640625,4-6,4.27734375,4.388671875,5.05859375,3.9443359375,4.17578125,5.666015625,CRIT THNKNG-CONTEMP TPCS,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,OTH,1
20097,PHIL,3180,003,,,YOUKEY, DAVID,24,15,1,4.666015625,0.81640625,5.06640625,0.8836669921875,7-9,4.3994140625,4.7998046875,5,4.599609375,4.666015625,5.8662109375,CRIT THNKNG-CONTEMP TPCS,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,OTH,1
20097,PHIL,3180,880,,,MAYER, DIANE,11,11,1,5.7265625,0.467041015625,5.8173828125,0.40447998046875,4-6,4.0908203125,5.6357421875,5.36328125,5.0908203125,5.36328125,6,CRIT THNKNG-CONTEMP TPCS,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,OTH,1
20097,PHIL,3200,001,OL,,CHWANG, ERIC,37,17,1,3.7646484375,1.640380859375,4.234375,1.786376953125,4-6,4.17578125,3.64697265625,4.587890625,4.7646484375,3.94091796875,5.234375,SOC/POLITICAL PHILOSOPHY,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,TTT,1
20097,PHIL,3260,001,,,WYCKOFF, JASON,37,23,0.9564208984375,4.681640625,1.28662109375,5.142578125,1.152587890625,4-6,4.4345703125,4.6357421875,5.1357421875,4.6513671875,4.681640625,5.8173828125,PHIL & INTL ORDER,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,OTH,1
20097,PHIL,3340,001,,,RUPERT, ROBERT,43,29,1,4.4130859375,0.9825439453125,4.96484375,1.117431640625,7-9,3.72412109375,4.5859375,5.1025390625,5.068359375,4.4482421875,5.896484375,EPISTEMOLOGY,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,TTT,1
20097,PHIL,3480,001,,,PASNAU, ROBERT,18,16,1,5.0625,0.9285888671875,5.625,0.71875,4-6,4.125,5.1875,5.375,4.9375,4.875,6,CRIT THINKNG/WRITNG PHIL,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,TTT,1
20097,PHIL,3480,002,,,POTTER, JASON,11,4,1,3.5,0.5772705078125,4.75,1.25830078125,7-9,4.25,4,4.75,5,3.5,5.75,CRIT THINKNG/WRITNG PHIL,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,OTH,1
20097,PHIL,3480,003,,,POTTER, JASON,15,7,1,2.85693359375,1.344970703125,2.7138671875,1.603515625,4-6,4.5712890625,3,4.28515625,2.85693359375,2.142578125,5.427734375,CRIT THINKNG/WRITNG PHIL,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,OTH,1
20097,PHIL,3600,001,,,MORRISTON, WESLEY,39,24,1,5.4580078125,0.7789306640625,5.8330078125,0.38067626953125,4-6,4.791015625,5.666015625,5.8330078125,5.2080078125,5.4345703125,5.9580078125,PHILOSOPHY OF RELIGION,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,TTT,1
20097,PHIL,4010,001,,,HANNA, ROBERT,32,20,1,5.0498046875,0.886962890625,5.5498046875,0.759033203125,7-9,4.25,5.44921875,5.68359375,5.5,5.099609375,5.841796875,KANT,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,TTT,1
20097,PHIL,4010,002,,,KOSLICKI, KATHRIN,22,16,1,4.875,0.9573974609375,5.25,0.8563232421875,7-9,3.6875,4.625,4.875,5.1875,5.125,5.8125,ARISTOTLE,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,TTT,1
20097,PHIL,4200,001,,,JAGGAR, ALISON,19,17,1,5.529296875,0.7174072265625,5.705078125,0.46966552734375,7-9,5.1171875,5.587890625,5.705078125,5.4697265625,5.4111328125,5.9375,CONTEMP POLITCL PHIL,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,TTT,1
20097,PHIL,4200,002,,,WINGO, AJUME,12,12,1,5.75,0.45220947265625,5.8330078125,0.38922119140625,7-9,5,5.666015625,5.916015625,5.3330078125,5.25,5.916015625,CONTEMP POLITCL PHIL,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,TTT,1
20097,PHIL,4360,001,OL,,TOOLEY, MICHAEL,31,15,1,4.3330078125,1.175048828125,4.7998046875,1.264892578125,7-9,4.8662109375,4.4658203125,5.2666015625,5,4.4658203125,5.8662109375,METAPHYSICS,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,TTT,1
20097,PHIL,4400,001,,,CLELAND, CAROL,29,13,1,5.615234375,0.50634765625,5.845703125,0.37548828125,4-6,4.69140625,5.7685546875,5.9228515625,5.5380859375,5.5380859375,6,PHILOSOPHY OF SCIENCE,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,TTT,1
20097,PHIL,4440,001,,,FORBES, GRAEME,19,16,1,5.1875,0.655029296875,5.875,0.341552734375,7-9,4.8125,5.4375,5.5,5.5,5.1875,6,TPC-MATHEMATICAL LOGIC,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,TTT,1
20097,PHIL,4800,001,OL,,HUEMER, MICHAEL,17,8,1,5.625,0.5174560546875,5.8564453125,0.3779296875,7-9,4.5,5.5,5.5,5,5.375,6,TPC-ETHC/ECON/GAME THEOR,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,TTT,1
20097,PHIL,4800,003,,,ZIMMERMAN, MICHAEL,19,15,1,4.8662109375,1.245849609375,5,1.25341796875,7-9,5.06640625,5.06640625,5.3994140625,5.06640625,4.78515625,6,TPC-BUDDHISM,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,TTT,1
20097,PHIL,4830,001,,,BARNETT, DAVID,10,7,1,5.8564453125,0.3779296875,5.8564453125,0.3779296875,4-6,4.7138671875,5.7138671875,5.142578125,5.3330078125,5.7138671875,5.3330078125,SR SEM-PHILOS OF MIND,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,TTT,1
20097,PHIL,5100,001,,,NORCROSS, ALASTAIR,17,14,1,4.5,1.091796875,4.8564453125,0.94921875,7-9,4.0712890625,4.642578125,4.7138671875,4.3564453125,4.642578125,4.28515625,ETHICS,,,,,,,,,,,,,,,,BD,AS,AH,GR,PHIL,TTT,1
20097,PHIL,5800,001,,,TALBOT, BRIAN,11,9,1,5.1103515625,0.600830078125,5.5546875,0.5269775390625,4-6,4.1103515625,5,5.4443359375,5.1103515625,4.888671875,5.888671875,TPC-EXPERIMENTAL PHIL,,,,,,,,,,,,,,,,BD,AS,AH,GR,PHIL,OTH,1
20097,PHIL,6000,001,OL,,PASNAU, ROBERT,9,6,1,5,0.6324462890625,5.666015625,0.516357421875,10-12,4.3330078125,5.5,5.8330078125,5.666015625,4.8330078125,5.8330078125,SEM-SKEPTICISM,,,,,,,,,,,,,,,,BD,AS,AH,GR,PHIL,TTT,1
20097,PHIL,6300,001,,,HANNA, ROBERT,11,8,1,5.875,0.353515625,6,0,10-12,5.125,5.75,5.75,5.625,5.5712890625,5.75,SEM-PHILOSOPHY OF MIND,,,,,,,,,,,,,,,,BD,AS,AH,GR,PHIL,TTT,1
20097,PHIL,6400,001,OL,,MONTON, BRADLEY,8,8,1,5.625,0.7440185546875,5.625,0.5174560546875,7-9,5,5.625,5.875,5.625,5.5,5.75,SEM-PHILOSOPHY SCIENCE,,,,,,,,,,,,,,,,BD,AS,AH,GR,PHIL,TTT,1
20094,PHIL,1000,001,,,BARNETT, DAVID,22,20,1,5.19921875,0.8944091796875,5.75,0.550048828125,13-15,3.849609375,5.599609375,5.3994140625,4.8994140625,4.8994140625,5.7998046875,INTRO TO PHILOSOPHY GT-A,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TTT,1
20094,PHIL,1100,001,,,MILLS, CLAUDIA,23,23,1,5.390625,0.5830078125,5.7822265625,0.42169189453125,13-15,3.65185546875,5.6953125,5.380859375,4.6953125,5.2607421875,5.6953125,ETHICS GT-AH3,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TTT,1
20094,PHIL,1200,100,,,BOONIN, DAVID,21,19,1,4.2099609375,1.18212890625,4.7890625,1.031494140625,7-9,3.68408203125,4.2626953125,5.2099609375,4.630859375,4.1572265625,5.630859375,PHILOSOPHY AND SOCIETY G,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TTT,1
20094,PHIL,1400,001,,,CLELAND, CAROL,22,15,0.9332275390625,4.7138671875,1.204345703125,5,1.362548828125,13-15,3.06640625,4.8662109375,5.4658203125,4.9326171875,4.9326171875,5.8662109375,PHILOSOPHY AND SCIENCES,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TTT,1
20094,PHIL,1400,100,,,RUPERT, ROBERT,22,19,1,4.525390625,1.123779296875,5.0517578125,0.8480224609375,7-9,2.89453125,4.1572265625,5.2626953125,5,4.578125,5.888671875,PHILOSOPHY AND SCIENCES,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TTT,1
20094,PHIL,1600,200,,,MOTT, RYAN,19,16,1,4.875,0.5,5.125,0.80615234375,10-12,4.6875,5.0625,5.06640625,4.4375,5.25,5.75,PHILOSOPHY AND RELIGION,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20094,PHIL,3000,100,OL,,BAILEY, DOMINIC,26,17,1,5.234375,0.9033203125,5.646484375,0.4925537109375,7-9,4.2939453125,5.3525390625,5.4375,4.705078125,5.2939453125,5.8232421875,HIST/ANCIENT PHILOSOPHY,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,TTT,1
20094,PHIL,3010,200,,,POTTER, JASON,26,9,1,5.3330078125,0.70703125,5.5546875,0.5269775390625,10-12,4.666015625,5.1103515625,5.5546875,4.888671875,5.2216796875,5.666015625,HIST/MODERN PHILOSOPHY,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,OTH,1
20094,PHIL,3100,002,,,MAYER, DIANE,18,16,1,5.125,0.885009765625,5.75,0.7745361328125,16+,4.375,5.1875,5.6875,5.5,5.3125,5.6875,ETHICAL THEORY,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,OTH,1
